,-1,-3,-6,-12,-24,-36,-48
0.0,0.9994930744863155,0.9988625314232195,0.9978983305408734,0.9945367927063342,0.9639510067223097,0.838353414716249,0.6343258940412917
1.0,0.998523944093181,0.9968106051639151,0.9944762020135546,0.9865940966879015,0.9224311991054569,0.7467641456953782,0.5462131739837413
2.0,0.9971126878970625,0.9937906465960871,0.9893033604899617,0.9746246529159169,0.8743248571686737,0.6762823291024568,0.48740895186630384
3.0,0.9946497022648306,0.9885081359797844,0.9802875229097587,0.9547946590270271,0.8162982874264357,0.611286412250788,0.4366265511650447
4.0,0.9904040943268705,0.9794239965048481,0.964942165712328,0.9236442834433015,0.7520210752796199,0.5509862217257955,0.3913037776863014
5.0,0.9834422075172637,0.9645904555361037,0.9402819979010555,0.8787305544593897,0.6850743471335154,0.49473109990895914,0.35003006843955764
6.0,0.9729187734682859,0.9423103417510512,0.9040434887271426,0.8203430388232402,0.6173042330992224,0.441418234220853,0.31150636998734316
7.0,0.9587978907271306,0.9126672659290541,0.8570455106103076,0.7525654361222879,0.5500940629094235,0.39050044305686293,0.2750553461036471
inf,0.8899228768736708,0.7715881040850016,0.6447471756787762,0.48534435359630324,0.3167635278420756,0.21921274016654158,0.15350923845819375
